D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,weight_class,age,reach_height_ratio,reach_weight_ratio,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,str_def_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,total_fights,win_perc,brawl_score,strike_diff,strike_ratio
0,4,0,16,1988-05-30,Amanda,68.0,Nunes,Amanda Nunes,69.0,2.88,4.55,Orthodox,0.51,0.56,0.6,0.4,1.82,0.79,135,"[2, 3, 1, 1]",2,3,1,1,135,30.09041095890411,1.0147058823529411,0.5111111111111111,-0.24126777399332114,0.36642705027527733,0.635692645530173,-0.28952558979634946,0.8629156515558529,0.9749296095766466,-0.03822829535691362,-0.07212067577426304,0.09779847099248645,0.14978450662919796,0.7912867083522874,20,0.8,7.43,1.67,1.5798611111111112
0,5,0,14,1991-02-28,Glaico,72.0,Franca,Glaico Franca,77.0,3.46,2.35,,0.42,0.47,0.3,0.42,2.68,0.76,155,"[1, 2, 0, 0]",1,2,0,0,155,27.339726027397262,1.0694444444444444,0.4967741935483871,-1.2597590578531201,2.567408220228325,1.3137337643739033,0.07729268385671313,-0.5602926609417398,0.05664341310053067,-0.7742234111949126,-0.3931962393290782,0.261653176381251,0.800827931238293,0.7574123638344058,19,0.7368421052631579,5.8100000000000005,-1.1099999999999999,0.6791907514450868
0,3,0,21,1988-07-14,Conor,69.0,McGregor,Conor McGregor,74.0,4.55,5.82,Southpaw,0.47,0.57,0.0,0.62,0.92,0.73,170,"[3, 3, 0, 0]",3,3,0,0,170,29.96712328767123,1.0724637681159421,0.43529411764705883,-0.6427659308361876,0.288263623145981,-1.3645975267909645,0.9810900771264786,2.4851276003388336,0.5483754654660632,0.23520475079935985,-0.6852386953661999,1.0794078700855285,-0.39948281300692334,0.5439715830445953,24,0.875,10.370000000000001,1.2700000000000005,1.2791208791208792
0,6,1,19,1981-06-04,Tonya,67.0,Evinger,Tonya Evinger,70.0,3.15,1.38,Orthodox,0.39,0.46,1.5,0.4,1.01,0.28,145,"[0, 0, 1, 0]",0,0,1,0,145,37.082191780821915,1.044776119402985,0.4827586206896552,1.6345056456107692,-0.16090644440717775,-0.9951720123986663,-0.12273663232052968,-1.2821358623866406,-0.30757165550000926,-0.971108202027478,0.566358169608869,0.15339376439523106,-0.43049026866118006,-1.2334524177427364,26,0.76,4.529999999999999,-1.77,0.4380952380952381
1,4,0,11,1982-05-06,Luiz,71.0,Dutra,Luiz Dutra,71.0,4.8,3.92,Orthodox,0.5,0.41,0.0,0.0,0.0,1.0,170,"[1, 0, 0, 0]",1,0,0,0,170,36.16164383561644,1.0,0.4176470588235294,0.9193899798222857,-1.1126975853435004,-0.24404640907344774,1.1744983333448713,0.7425110676554652,0.9172277386612551,-1.7121412494696144,-0.6852386953661999,-1.4675209029904346,-1.112315305135888,1.6075073169314278,16,0.71875,8.719999999999999,-0.8799999999999999,0.8166666666666667
1,4,0,6,1981-12-15,Ning,64.0,Guangyou,Ning Guangyou,64.0,1.91,2.66,Southpaw,0.41,0.61,0.3,0.5,1.09,0.62,145,"[2, 1, 0, 0]",2,1,0,0,145,36.55068493150685,1.0,0.4413793103448276,1.4912324493323712,-3.0035869622673,-2.5603940124820075,-0.90919068975428,-0.44100800733572376,-0.11721212086389998,0.43604321772611554,-0.26868186203287653,0.5717403945640428,-0.3753139458421236,0.1382124150711135,11,0.5909090909090909,4.57,0.7500000000000002,1.3926701570680629
0,6,0,14,1978-02-09,Mark,72.0,Munoz,Mark Munoz,72.0,2.26,3.12,Orthodox,0.51,0.57,0.6,0.29,3.17,0.57,185,"[2, 0, 0, 0]",2,0,0,0,185,40.4,1.0,0.3891891891891892,1.5797691852405382,-1.1088999677534623,-0.40295538530841574,-0.5538805729860142,0.0052041892394482005,0.5258520807874061,0.2684019537944814,-0.030201443163412056,-0.3567181980423267,1.0940305143150786,-0.09120333972568324,20,0.7,5.38,0.8600000000000003,1.3805309734513276
0,8,1,19,1988-10-19,Drew,68.0,Dober,Drew Dober,70.0,4.53,4.53,Southpaw,0.38,0.54,0.2,0.13,0.9,0.59,170,"[2, 3, 1, 2]",2,3,1,2,170,29.7013698630137,1.0294117647058822,0.4117647058823529,-0.7097845612359536,-1.579684654839994,-1.924873085649723,0.9656174166290075,1.3019826913064414,-0.5581813541195108,-0.12992262425107184,-0.4070471453171573,-0.9334874505712809,-0.4149791715314661,-0.00749139008191051,28,0.7037037037037037,9.06,0.0,1.0
0,3,0,9,1986-06-21,Jake,71.0,Lindsey,Jake Lindsey,71.0,4.01,3.44,Switch,0.52,0.46,0.0,0.33,0.65,0.5,155,"[1, 0, 0, 0]",1,0,0,0,155,32.032876712328765,1.0,0.45806451612903226,0.044110090388508154,-0.2443556715471552,0.6834966206539899,0.4657316349960367,0.1379230175119613,1.1512390986918843,-0.8686892369635746,-0.8849781246706946,-0.10239832416217531,-0.6430996473900554,-0.18409855851140575,12,0.75,7.449999999999999,-0.5699999999999998,0.8578553615960101
0,2,0,4,1979-05-15,Chris,75.0,de la Rocha,Chris de la Rocha,80.0,5.51,4.28,Orthodox,0.42,0.46,1.6,0.27,2.41,1.0,250,"[1, 1, 0, 1]",1,1,0,1,265,39.13972602739726,1.0666666666666667,0.32,0.9489868330074243,1.0601324563954624,0.12629867451207857,1.471462471706035,0.8629053803089646,-0.3123694818706401,-0.3167894360568861,1.4327859969623098,-0.30380143683458,0.8043366134480959,1.290349551722218,6,0.6666666666666666,9.79,-1.2299999999999995,0.7767695099818512
0,3,0,13,1977-04-30,Yoel,72.0,Romero,Yoel Romero,73.0,2.77,3.28,Southpaw,0.5,0.63,0.0,0.32,1.86,0.78,185,"[2, 1, 1, 2]",2,1,1,2,185,41.18082191780822,1.0138888888888888,0.3945945945945946,1.7542633889713013,-0.7219816336812106,-0.40295538530841574,-0.15602269661577822,0.1269977523358033,0.43480348729418006,0.7997835996906312,-0.8023079031671654,-0.2390132034020977,0.1251312494987863,0.7737573660598296,16,0.8125,6.05,0.5099999999999998,1.184115523465704
0,5,1,9,1987-11-28,Jessica-Rose,65.0,Clark,Jessica-Rose Clark,64.0,4.13,4.6,Orthodox,0.5,0.61,0.7,0.66,1.33,0.57,125,"[0, 0, 1, 2]",0,0,1,2,125,30.594520547945205,0.9846153846153847,0.512,0.03896369642567525,-1.0581062283541502,-0.3531084617680534,0.699720585150188,1.293198316140109,1.0518724379651894,0.2975952382978774,-0.10071382027463516,1.17550355997581,-0.19571621856434504,0.19032098059224536,15,0.6428571428571429,8.73,0.46999999999999975,1.1138014527845035
1,0,0,17,1992-12-24,Darren,72.0,Till,Darren Till,74.0,2.62,2.67,Southpaw,0.46,0.65,0.0,0.33,0.56,0.83,170,"[2, 0, 3, 1]",2,0,3,1,170,25.517808219178082,1.0277777777777777,0.43529411764705883,-1.7648098047456788,0.288263623145981,0.3162291497853107,-0.5120216608795127,-0.40394717753096127,0.42542470773433333,1.208877750933848,-0.6852386953661999,-0.1118975237725831,-0.6784172664486922,0.937873706706385,18,0.9722222222222222,5.29,0.04999999999999982,1.0190839694656488
0,13,0,29,1988-07-26,Anthony,76.0,Smith,Anthony Smith,76.0,3.97,3.15,Orthodox,0.44,0.46,0.8,0.27,0.51,0.48,205,"[0, 3, 2, 2]",0,3,2,2,205,29.934246575342467,1.0,0.37073170731707317,-0.684326933425748,0.09205302945097923,1.448259665011927,0.3809378088577588,-0.31745818482348986,-0.2644257422205257,-0.6108611853941646,0.20036330674657718,-0.20364585231948276,-0.6361961560878021,-0.31348177392118387,42,0.6904761904761905,7.12,-0.8200000000000003,0.7934508816120907
0,12,0,30,1984-04-26,Carlos,74.0,Condit,Carlos Condit,75.0,2.36,3.62,Orthodox,0.39,0.57,1.1,0.55,0.59,0.37,170,"[1, 2, 1, 1]",1,2,1,1,170,34.18630136986302,1.0135135135135136,0.4411764705882353,0.4212411909745382,0.7552506926424747,1.4367802675028274,-0.7131662473466414,0.46736108881072297,-0.4352305963877802,0.23520475079935985,0.8448148299035341,0.7918513957059846,-0.6551727286618781,-0.874076062137848,42,0.7142857142857143,5.98,1.2600000000000002,1.533898305084746
1,3,0,15,1993-06-17,Luan,72.0,Chagas,Luan Chagas,75.0,3.19,4.16,Orthodox,0.47,0.62,0.3,0.12,0.32,0.85,170,"[0, 2, 1, 1]",0,2,1,1,170,25.03835616438356,1.0416666666666667,0.4411764705882353,-1.8857197049514431,0.7552506926424747,0.3162291497853107,-0.07105083670157754,0.9626310507312592,0.5483754654660632,0.843750375883415,-0.2679513702926361,-0.9745669469112158,-0.8643735687432046,1.0166541314387432,19,0.8157894736842105,7.35,0.9700000000000002,1.304075235109718
0,1,1,16,1986-10-09,Blagoy,71.0,Ivanov,Blagoy Ivanov,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,251,"[0, 0, 0, 1]",0,0,0,1,265,31.731506849315068,,,-0.48694874799573756,,-1.726081884998451,-2.1271390243303934,-2.3703286272474293,-3.8466070481784547,-4.044590706865822,-0.6657188751489238,-1.2121473436117978,-0.8908771368507532,-1.923351218604814,18,0.9411764705882353,0.0,0.0,
0,3,0,16,1988-11-11,Lucas,72.0,Martins,Lucas Martins,72.0,4.14,2.87,Southpaw,0.35,0.6,0.5,0.0,0.0,0.76,145,"[1, 1, 0, 0]",1,1,0,0,145,29.638356164383563,1.0,0.496551724137931,-0.37205762391711383,0.786653728212863,1.6135313210735693,0.505158139340287,-0.30301046861643277,-0.688290724772229,0.34223312307587583,-0.12950852342591895,-1.5199927562800164,-1.1270913442517678,0.7030155815238753,19,0.8421052631578947,7.01,-1.2699999999999996,0.6932367149758455
0,2,0,3,1989-03-30,Shana,66.0,Dobson,Shana Dobson,69.0,4.06,4.46,,0.33,0.63,0.0,0.25,0.66,0.0,125,"[0, 0, 1, 1]",0,0,1,1,125,29.257534246575343,1.0454545454545454,0.552,-0.307359922568187,1.1105349153446726,0.2731593760847216,0.6508545115958656,1.182817658205203,-0.5429019034659034,0.45475227425293596,-0.6104806952031725,-0.41410721902305636,-0.5494094020702973,-1.7337164043384163,5,0.6,8.52,0.40000000000000036,1.0985221674876848
0,5,0,10,1980-11-16,Patrick,74.0,Cummins,Patrick Cummins,76.0,3.34,4.28,Orthodox,0.5,0.55,0.1,0.42,4.62,0.3,205,"[3, 1, 2, 1]",3,1,2,1,205,37.63013698630137,1.027027027027027,0.37073170731707317,1.0036641847270829,0.09205302945097923,0.18567431602717152,-0.0636106992181436,0.37084562222608564,0.3382876813882693,0.20718486594331514,-0.4071076105233003,0.40550009890008404,1.9538126087107255,-0.9225320775394832,15,0.6666666666666666,7.62,0.9400000000000004,1.281437125748503
1,8,0,23,1984-07-18,Alexander,75.0,Yakovlev,Alexander Yakovlev,74.0,2.73,1.89,Southpaw,0.46,0.56,0.0,0.3,1.23,0.72,170,"[1, 3, 0, 0]",1,3,0,0,170,33.95890410958904,0.9866666666666667,0.43529411764705883,0.3638953525912324,0.288263623145981,1.9970558263615859,-0.42692202814342006,-1.1193371225272915,0.42542470773433333,0.11349562578255018,-0.6852386953661999,-0.23513601279238788,-0.1592892558765114,0.5045813706784162,32,0.734375,4.62,-0.8400000000000001,0.6923076923076923
0,9,0,11,1983-08-02,Angela,61.0,Magana,Angela Magana,65.0,4.92,1.53,,0.28,0.42,0.4,0.25,0.4,0.28,115,"[1, 0, 1, 0]",1,0,1,0,115,34.92054794520548,1.0655737704918034,0.5652173913043478,0.9989324765752446,0.17670532597878766,-1.6393693968861696,0.6127662324523709,-1.4350662742549756,-1.324602056430451,-0.9578378281872587,-0.21548401901501693,-0.4515105481435536,-0.7023337513110735,-0.6520999255411029,20,0.55,6.45,-3.3899999999999997,0.31097560975609756
1,9,2,34,1978-02-02,Hector,69.0,Lombard,Hector Lombard,71.0,3.32,3.02,Southpaw,0.45,0.53,0.5,0.48,1.86,0.82,185,"[1, 2, 2, 1]",1,2,2,1,185,40.41917808219178,1.0289855072463767,0.3837837837837838,1.5840550077883109,-1.4958183018257138,-2.0715312061629687,0.27303971907761326,-0.07091678769577395,-0.020439480171949426,-0.08585247680295081,-0.15888585316403758,0.3887467680124563,0.1251312494987863,0.9385117862094506,46,0.7840909090909091,6.34,-0.2999999999999998,0.9096385542168676
0,7,1,14,1985-01-26,Chico,66.0,Camus,Chico Camus,66.0,2.46,2.58,Orthodox,0.41,0.64,0.4,0.4,0.77,0.72,125,"[2, 0, 0, 0]",2,0,0,0,125,33.43287671232877,1.0,0.528,0.7741917072405156,-0.19064977087462112,0.2731593760847216,-0.46608431250292665,-0.29943689120639366,0.20758013956049287,0.5333307922304652,-0.31918533810115113,0.16745770012287034,-0.4913403719424545,0.6966466082055776,22,0.6666666666666666,5.04,0.1200000000000001,1.048780487804878
0,4,0,13,1986-11-21,Dan,72.0,Moret,Dan Moret,73.0,5.18,3.34,Southpaw,0.34,0.52,0.0,0.0,0.0,0.0,155,"[0, 0, 0, 1]",0,0,0,1,155,31.613698630136987,1.0138888888888888,0.47096774193548385,-0.07234757434060317,0.6928989590446715,1.3137337643739033,1.2920472219651433,0.07386653325015378,-0.8190331353725515,-0.30189428235159976,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-1.994696486099505,17,0.7647058823529411,8.52,-1.8399999999999999,0.6447876447876448
0,1,0,6,1990-10-04,Karl,73.0,Roberson,Karl Roberson,74.0,1.38,2.99,Southpaw,0.72,0.57,3.5,1.0,1.73,0.5,185,"[0, 0, 1, 1]",0,0,1,1,185,27.742465753424657,1.0136986301369864,0.4,-1.2488736962897273,-0.335063299608959,0.15323655497643532,-1.2403804380954409,-0.09375308077634043,2.43787254414515,0.2684019537944814,3.7016464468547294,2.428966675109757,0.028980940776558713,-0.37952357498752054,7,0.8571428571428571,4.37,1.6100000000000003,2.166666666666667
0,3,0,14,1988-11-08,Makwan,70.0,Amirkhani,Makwan Amirkhani,72.0,1.6,1.75,Southpaw,0.49,0.59,1.6,0.48,3.84,0.57,145,"[2, 1, 1, 1]",2,1,1,1,145,29.646575342465752,1.0285714285714285,0.496551724137931,-0.3698420590262114,0.786653728212863,0.5700499876846751,-1.1058042041127174,-1.038997341785985,0.6442260176805388,0.24842302842563616,0.6359448389123479,0.48807106853028037,1.5213721510629417,-0.06350300151915876,17,0.8235294117647058,3.35,0.1499999999999999,1.09375
0,1,0,7,1987-11-19,Aiemann,68.0,Zahabi,Aiemann Zahabi,68.0,3.93,3.34,Orthodox,0.41,0.62,0.0,0.0,0.0,0.72,135,"[0, 0, 2, 0]",0,0,2,0,135,30.61917808219178,1.0,0.5037037037037037,-0.1248873322511035,-0.02971030137367235,0.635692645530173,0.35109137613235547,0.07516480641124333,0.06749512681684519,0.505962732665052,-0.5158461894362545,-1.439034644603716,-1.0393122507565984,0.5379912276363431,8,0.875,7.27,-0.5900000000000003,0.8498727735368956
0,5,0,13,1980-08-12,Frankie,66.0,Saenz,Frankie Saenz,66.0,3.09,3.99,Orthodox,0.47,0.54,0.1,0.32,1.8,0.62,135,"[3, 1, 2, 1]",3,1,2,1,135,37.893150684931506,1.0,0.4888888888888889,1.4760975010420958,-0.8219850046715718,-0.49546632666322865,-0.1614021966106085,0.49833674801785205,0.6119558164727259,-0.21962530469756913,-0.4418919371592559,-0.2095681521267541,0.1367175092952881,0.17614054089928025,18,0.7222222222222222,7.08,0.9000000000000004,1.2912621359223302
0,4,0,7,1991-01-31,Cesar,71.0,Arzamendia,Cesar Arzamendia,71.0,5.2,5.37,,0.45,0.56,2.4,0.75,7.32,0.0,155,"[1, 1, 0, 0]",1,1,0,0,155,27.416438356164385,1.0,0.45806451612903226,-1.2384465440464854,-0.2443556715471552,0.6834966206539899,1.3061722747338465,1.3742131637648451,0.38502211877793696,0.07596902072305045,3.0492769580622365,1.596508678373815,4.101233825245946,-1.994696486099505,11,0.6363636363636364,10.57,0.16999999999999993,1.0326923076923076
0,4,0,8,1978-02-23,Ruan,74.0,Potts,Ruan Potts,75.0,5.92,0.85,Orthodox,0.37,0.22,2.3,0.16,0.75,0.33,247,"[1, 0, 0, 0]",1,0,0,0,265,40.36164383561644,1.0135135135135136,0.30364372469635625,1.1858312372705204,-0.7348008031100824,-0.3367964653655538,1.7392349968194534,-1.7282143967747812,-0.733112049288237,-2.2617292295224183,2.350881878510974,-0.6738682877438169,-0.3633209904921902,-0.8628299643968934,12,0.6666666666666666,6.77,-5.07,0.14358108108108109
0,5,0,9,1982-03-15,Juliana,65.0,Lima,Juliana Lima,65.0,2.11,1.94,Orthodox,0.44,0.55,0.0,0.31,1.72,0.7,115,"[1, 2, 1, 1]",1,2,1,1,115,36.3041095890411,1.0,0.5652173913043478,1.3151728542680408,0.17670532597878766,0.49472094225558627,-1.1740832246327964,-1.1720776965674529,0.04836591725482087,0.12579199325876922,-0.4412291817926537,-0.23650552521805182,0.25073971308488846,0.8189458049275967,14,0.6428571428571429,4.05,-0.16999999999999993,0.9194312796208531
0,2,0,11,1983-09-30,Scott,69.0,Holtzman,Scott Holtzman,69.0,3.43,4.33,Orthodox,0.5,0.56,0.3,0.6,3.08,0.57,155,"[1, 3, 2, 0]",1,3,2,0,155,34.75890410958904,1.0,0.44516129032258067,0.8014654917314279,-1.1816103021389819,-0.5769776667858368,0.05610510470365926,0.7080257274420476,0.9323199615736134,0.07596902072305045,-0.3931962393290782,0.989756177468104,1.0853456807217112,0.06938515135092795,13,0.8461538461538461,7.76,0.8999999999999999,1.2623906705539358
0,4,0,9,1986-03-27,Alptekin,65.0,Ozkilic,Alptekin Ozkilic,65.0,5.72,3.81,Orthodox,0.32,0.59,0.0,0.58,4.21,0.75,125,"[1, 0, 0, 0]",1,0,0,0,125,32.26849315068493,1.0,0.52,0.4725778997151224,-0.6243779996143857,-0.3531084617680534,1.809678541598363,0.6703360320788532,-0.6367121588442031,0.14043820234281876,-0.6104806952031725,0.8653356030979821,1.3246365702373606,0.797911733728244,13,0.6923076923076923,9.53,-1.9099999999999997,0.6660839160839161
0,2,0,2,1988-05-29,Alex,70.0,Torres,Alex Torres,70.0,2.73,2.47,Orthodox,0.37,0.69,0.0,0.22,2.0,0.5,145,"[1, 0, 0, 0]",1,0,0,0,145,30.09315068493151,1.0,0.4827586206896552,-0.24946303328714362,-0.16090644440717775,0.5700499876846751,-0.38911623241905796,-0.5658629233198441,-0.4979311901361191,1.1865239749280319,-0.47744186994331295,-0.5996301699086304,0.25231672622464346,-0.3459045847455395,4,0.5,5.2,-0.2599999999999998,0.9047619047619049
0,3,0,8,1990-02-11,Megan,72.0,Anderson,Megan Anderson,73.0,3.13,1.73,Orthodox,0.44,0.33,0.0,0.0,0.0,0.5,145,"[0, 0, 0, 1]",0,0,0,1,145,28.386301369863013,1.0138888888888888,0.503448275862069,-0.7095620089646827,1.2604338145228833,1.6135313210735693,-0.13542137518236438,-1.0521399645211555,0.16832718109026476,-2.1906394324805927,-0.47744186994331295,-1.5199927562800164,-1.1270913442517678,-0.3459045847455395,11,0.7272727272727273,4.859999999999999,-1.4,0.5527156549520766
0,3,0,12,1987-09-30,Chris,70.0,Wade,Chris Wade,70.0,1.75,1.7,Orthodox,0.53,0.51,1.1,0.51,2.6,0.55,155,"[2, 3, 1, 0]",2,3,1,0,155,30.756164383561643,1.0,0.45161290322580644,-0.31059103225048695,-0.7129829868430685,0.05325947693407655,-1.1303993278673659,-0.9766598086434883,1.2606986672510196,-0.39636010812026234,0.918222121581899,0.6257046769246777,0.7439243813416092,-0.003038765752595678,15,0.8,3.45,-0.050000000000000044,0.9714285714285714
0,5,0,14,1985-06-10,Ali,64.0,Bagautinov,Ali Bagautinov,65.0,3.09,2.85,Orthodox,0.42,0.52,0.3,0.36,2.51,0.65,125,"[1, 2, 0, 0]",1,2,0,0,125,33.06301369863014,1.015625,0.52,0.6783849683795076,-0.6243779996143857,-0.9793762996208284,-0.026289650514027194,-0.08655990804621749,0.30139039493879255,-0.4096114234998855,-0.3920091773766565,0.01237372168395644,0.42720610462524256,0.46036131531935603,19,0.7368421052631579,5.9399999999999995,-0.23999999999999977,0.9223300970873787
0,11,0,20,1985-04-16,Nate,72.0,Diaz,Nate Diaz,76.0,3.69,4.64,Southpaw,0.44,0.54,1.4,0.3,1.17,0.45,170,"[1, 2, 0, 0]",1,2,0,0,170,33.21369863013699,1.0555555555555556,0.4470588235294118,0.17596682198570213,1.2222377621389686,0.3162291497853107,0.31576567573520786,1.4028710168828464,0.17952319227087213,-0.12992262425107184,1.2621021549770974,-0.23513601279238788,-0.20577833145013957,-0.5589543632084161,31,0.6451612903225806,8.33,0.9499999999999997,1.2574525745257452
0,11,0,25,1986-01-15,Efrain,69.0,Escudero,Efrain Escudero,70.0,2.3,2.92,Orthodox,0.44,0.63,0.8,0.4,1.31,0.66,155,"[3, 1, 0, 0]",3,1,0,0,155,32.463013698630135,1.0144927536231885,0.45161290322580644,0.16361239994713983,-0.7129829868430685,-0.5769776667858368,-0.7419603767280424,-0.19517070064943745,0.2755625502188015,0.7372298011036873,0.42644023624028254,0.18075284292715643,-0.17364536074241507,0.39529277831678605,36,0.6944444444444444,5.22,0.6200000000000001,1.2695652173913043
0,2,0,0,1978-10-26,CM,73.0,Punk,CM Punk,73.0,4.87,1.1,Orthodox,0.23,0.4,0.0,0.11,0.87,0.0,170,"[0, 1, 0, 1]",0,1,0,1,170,39.69041095890411,1.0,0.4294117647058823,1.8092868453367101,-0.17872344635051282,0.876504708644069,1.2286526450860216,-1.8438987334851127,-2.402442720095468,-1.8338503744864247,-0.6852386953661999,-1.0156464432511507,-0.43822370931828014,-2.3315139196864703,2,0.0,5.970000000000001,-3.77,0.22587268993839837
0,3,0,13,1990-11-27,Lukasz,68.0,Sajewski,Lukasz Sajewski,71.0,3.88,2.06,Orthodox,0.35,0.57,0.0,0.25,1.01,0.66,155,"[1, 2, 0, 0]",1,2,0,0,155,27.594520547945205,1.0441176470588236,0.45806451612903226,-1.1889710655667975,-0.2443556715471552,-1.20721481050575,0.37391879199946937,-0.7460564653009815,-0.7095735668134167,0.17043484649171195,-0.8849781246706946,-0.4259996579785545,-0.38703367285497886,0.39529277831678605,16,0.8125,5.9399999999999995,-1.8199999999999998,0.5309278350515464
0,8,1,22,1984-12-28,Matt,70.0,Bessette,Matt Bessette,70.0,4.22,4.63,Orthodox,0.41,0.59,0.5,0.5,0.94,0.58,145,"[0, 0, 0, 2]",0,0,0,2,145,33.512328767123286,1.0,0.4827586206896552,0.6722119613285341,-0.16090644440717775,0.5700499876846751,0.5558971107876257,0.8535403320785776,-0.11721212086389998,0.24842302842563616,-0.12950852342591895,0.5717403945640428,-0.4787695511278545,-0.023159918201104305,31,0.7333333333333333,8.85,0.41000000000000014,1.0971563981042654
0,8,0,18,1983-09-12,Johny,69.0,Hendricks,Johny Hendricks,69.0,3.99,3.49,Southpaw,0.45,0.53,0.3,0.46,3.83,0.63,185,"[1, 3, 3, 0]",1,3,3,0,185,34.80821917808219,1.0,0.372972972972973,0.330145782382687,-2.269654969970217,-2.0715312061629687,0.7957157527404725,0.28685180389977,-0.020439480171949426,-0.08585247680295081,-0.41625467316528875,0.31027677158563716,1.5821782355202336,0.15592829049874912,26,0.6923076923076923,7.48,-0.5,0.87468671679198
0,5,0,10,1983-06-19,Richie,66.0,Vaculik,Richie Vaculik,69.0,4.09,3.69,Orthodox,0.46,0.57,1.0,0.45,3.0,0.31,125,"[1, 0, 0, 0]",1,0,0,0,125,35.04109589041096,1.0454545454545454,0.552,1.1907736013991155,1.1105349153446726,0.2731593760847216,0.6717971145477182,0.5757240395632193,0.6766314164519912,-0.016718833612239848,0.11775769755188091,0.3613126731715125,0.6858772388310884,-0.6873101072708634,15,0.6666666666666666,7.779999999999999,-0.3999999999999999,0.902200488997555
1,4,0,12,1993-09-20,Marvin,72.0,Vettori,Marvin Vettori,74.0,2.96,3.41,Southpaw,0.39,0.64,0.9,0.43,1.63,0.73,185,"[0, 2, 2, 1]",0,2,2,1,185,24.778082191780822,1.0277777777777777,0.4,-1.9113394101026597,-0.335063299608959,-0.40295538530841574,-0.007801134830788426,0.22595502235159226,-0.5667310411313049,0.8883472073399895,0.3558517868384647,0.1925717769454082,-0.044980835163616346,0.5678143408728026,17,0.7352941176470589,6.37,0.4500000000000002,1.1520270270270272
0,7,0,21,1987-08-03,Neil,75.0,Magny,Neil Magny,80.0,2.04,3.84,Orthodox,0.48,0.56,0.3,0.47,2.83,0.6,170,"[5, 3, 2, 1]",5,3,2,1,170,30.915068493150685,1.0666666666666667,0.47058823529411764,-0.4037097852865051,3.0901860401249435,1.9970558263615859,-0.9607288153061838,0.6691377399635338,0.6713262231977938,0.11349562578255018,-0.2679513702926361,0.4632154249865052,1.0804194260869053,0.031898822284268505,28,0.75,5.88,1.7999999999999998,1.8823529411764706
0,1,0,10,1988-06-22,Markus,73.0,Perez,Markus Perez,73.0,4.21,1.75,Orthodox,0.53,0.44,2.3,0.5,2.31,0.6,185,"[0, 0, 1, 1]",0,0,1,1,185,30.027397260273972,1.0,0.3945945945945946,-0.7382485527407574,-0.7219816336812106,0.15323655497643532,0.9673407190178289,-1.0376531947730945,0.707949267773858,-0.8829249456471749,2.1574335268472224,0.4672167644392756,0.45795924122957377,0.03236247538653294,11,0.9090909090909091,5.96,-2.46,0.4156769596199525
0,10,0,18,1983-04-15,Tae,69.0,Hyun Bang,Tae Hyun Bang,71.0,2.07,2.72,Switch,0.38,0.66,0.5,0.33,0.49,0.57,155,"[2, 1, 0, 0]",2,1,0,0,155,35.21917808219178,1.0289855072463767,0.45806451612903226,0.9293405745712382,-0.2443556715471552,-0.5769776667858368,-0.9043984835681231,-0.3232836691730522,-0.3811948611360104,1.020627278409675,-0.06534164910133393,-0.10239832416217531,-0.7569067471834228,0.06938515135092795,28,0.6428571428571429,4.79,0.6500000000000004,1.314009661835749
0,8,0,24,1986-06-04,James,74.0,Krause,James Krause,73.0,4.18,4.36,Orthodox,0.46,0.62,0.8,0.19,1.25,0.48,155,"[2, 1, 1, 1]",2,1,1,1,155,32.07945205479452,0.9864864864864865,0.47096774193548385,0.05704983091396628,0.6928989590446715,2.57420805181373,0.5857945835300095,0.7272426727205901,0.4944816873370724,0.6427639753350247,0.42644023624028254,-0.6687006583408388,-0.21632302316492785,-0.25652247561492975,32,0.75,8.54,0.1800000000000006,1.043062200956938
1,3,0,8,1991-03-12,Rodrigo,67.0,de Lima,Rodrigo de Lima,75.0,5.5,1.29,Orthodox,0.33,0.32,1.3,0.36,2.66,0.0,155,"[1, 0, 0, 0]",1,0,0,0,155,27.306849315068494,1.1194029850746268,0.4838709677419355,-1.2688929923416783,1.6301535896364983,-1.8374519542256635,1.5180480662643865,-1.2392913941168988,-0.9284927039316869,-2.191210797724849,1.2460767118096432,0.018952176018966725,0.786602043764122,-1.994696486099505,12,0.7083333333333334,6.79,-4.21,0.23454545454545456
0,3,0,6,1986-08-12,Pearl,64.0,Gonzalez,Pearl Gonzalez,68.0,4.07,2.23,Orthodox,0.37,0.57,0.5,0.11,1.04,0.0,115,"[0, 0, 2, 0]",0,0,2,0,115,31.89041095890411,1.0625,0.591304347826087,0.30633473849953885,1.6275490550677898,-0.03880164252985273,0.07226016892127075,-0.9860613855201805,-0.5523075712324856,0.2925042734812342,-0.15904772832060773,-0.9531889349697246,-0.24023752614939492,-1.6327970791869029,9,0.6666666666666666,6.300000000000001,-1.8400000000000003,0.5479115479115478
